id,time,source,sub_source,writer,link,text,cb_level
 795z13wst2ynrndefb5b04cenhg1ozjh5dboyw0k, 07/10/2016 07:29, Youtube, youtube, Toveaiine Yvorah, https://www.youtube.com/watch?v=WjAtC-sOoiM, לא קרה לו שום דבר ............ היה להם כח פעם היום זה ניגמר מקלל או מברך לא עוזר לאף אחד,1
 29512042695945853, 28/09/2016 06:54, forum, askpeople-מתבגרים, שותף למצב, http://www.askpeople.co.il/question/138014, כל החיים רק סבלתי כי אין לי חברים  מה לעשות?-שלום לך שואלת שאלה. קצת אירוני שהשאלה שלך ממש זהה למה שאני שאלתי פעם כאילו אני כתבתי אותה לפני כמה שניםהפתרון הכי טוב בשבילך זה למצוא תחביב משותף בין אם זה ריקוד או שירה או ספורט כלשהו וזה למה ? שם לא שופטים את ה&quot;מקובלות&quot; שלך  שם יותר קל להתחבר כי יש תחום משותף לכולם.בעניין המקובלות בבית ספר תשמעי גם לי זה לא היה חוויה אני בן 18 ועד היום לא הייתי בזוגיות ולא היו לי חברים אמיתיים חלק בגדו בי בצורה כואבת וחלק היו שלום שלום וזהו. חוויתי בריונות אכזרית ובגידות מצד חברים ועברתי בתי ספר ואני מבין את זה אפילו יותר מדי מבין. אין לזה ממש פתרון חד וחלק שזהו בעיה נפתרה זה הרבה תלוי בך כמה את טובה בליצור קשרים חדשים במקומות שונים את צריכה להתנסות וללמוד. ה&quot;מקובלים&quot;  אנשים שיש להם תחום שהם ממש טובים אם זה ספורט כלשהו או סתם ילדים שמעשנים כל היום בפינת עישון מקללים ורבים מכות לא מעודד את זה בכלל אני רק צוחק על המצב. כי כל מי שלא נכלל בקטגוריה אחת מאלה הוא סתם מוזר שלא שווה להכיר.,1
 3954971775069532, 06/10/2016 04:45, TB, YNET - עמוד הבית, להחרים תיאטרון?!, http://www.ynet.co.il/articles/0%2c7340%2cL-4862353%2c00.html, מטומטמת היתה ומטומטמת נשארה. רק ישראל מפריעה להם בעולם.-,3
 595100000025964881951331507490193437, 02/10/2016 08:16, facebook, FaceBook - Noa Ben Ami, נעה בן עמי ברשליו, http://www.facebook.com/permalink.php?story_fbid=1331507490193437&id=100000025964881, מה אני מאחלת לעצמי לכבוד השנה החדשה?שאצחק תמיד במיוחד משטויות.שתמיד אחשוף את השיניים שלישילוו את שפתיי בחיוך מלא באהבה.שאעשה שטויות ואלמד מהם.שליבי יהיה תמיד מלא באהבה שאוכל להמשיך להעניק לעצמי את מה שלא העניקו לישאמשיך לאהוב את עצמי בכל יום יותר - עוד קצתשאמשיך להתעצם ולגדולשאמשיך בדרך המופלאה הזאת שבחרתי - גם כשקשה ושלעולם לא אוותר על עצמי שאמשיך להשפיע על מאות ואלפים אנשים בכל יוםשאמשיך להעניק לעצמי את מתנת  החייםשאמשיך להקשיב לשלל הרגשות שקיימים בתוכי וש...אם בא לי לבכות - שאבכה מכל הלבאם בא לי לקלל - שאעשה את זה בכל הכוחאם בא לי לטבוע בכאב - שאלך על זה בכל הכוחאם בא לי להתרחק מאנשים שלא עושים לי טוב - כן  שאסתכל על זה לתוך הקישקעאם בא לי לחיותאז קדימה זה בדיוק הזמן המדוייק!אמן שאעשה את כל מה שבא ליעם הרגשה עילאית של אלוהיםועם חיוך ( מטומטם) של קוף!הללוייה שנה טובה חברים שלינעה בן עמי ברשליו added 2 new photos.,1
 3954962910149554, 27/09/2016 10:38, TB, Ynet - ספורט, מיואשי, http://www.ynet.co.il/articles/0%2c7340%2cL-4860149%2c00.html, אכן -אכן  מאד כואב. לאוהדים  לשחקנים אך בעיקר לגוטמן  לוזון וכבירי.מכאן  ועד לקלל ולירוק עליהם - המרחק רב. הם לא אשמים. מזה למעלה משנתיים אין להפועל קבוצה וכל הנסיונות כשלו. יש להוריד את הכובע בפני אבירי שהוציא מליונים מכספו עמ שהקבוצה תשרוד  ובמקום זה מקללים אותו? זו קבוצה של פרימיטיבים  בורים וחסרי הבנה בכלום. איש מהם לא נתן שקל לקבוצה אבל לצעוק ולקלל - את זה הם יודעים.דווקא במצב כזה  על האוהדים לתמוך בקבוצה עמ שתצא מהמשבר ותישאר בליגה העילית.היו זמנים אחרים בהם אוהדי מכבי התביישו לצאת לרחוב. היום זה קרה לנו. זה יעבור.,1
 29512042295951021, 03/10/2016 05:52, forum, askpeople-זוגיות, דוביי (:, http://www.askpeople.co.il/question/138696, בוגדת בחבר הנוכחי עם האקס... האקס לא יודע על זה-מאחלת לך את כל הטוב שבעולם ובריאות הנפש :) את מאוד זקוקה לזה.,1
 595427091687324602951306904006010028, 04/10/2016 11:20, facebook, FaceBook - אם המושבות רבתי - פרסום ושיווק, משה כהן, http://www.facebook.com/permalink.php?story_fbid=1306904006010028&id=427091687324602, http://www.boat4jokes.com/#!ua-65513753-/c1m01בדיחה יומיתאישה אחת הייתה בוגדת קבוע בבעלה עם השכן בשעות הצהריים כשבעלה נמצא בעבודה,1
 29512042295950943, 03/10/2016 12:36, forum, askpeople-זוגיות, אבי, http://www.askpeople.co.il/question/138696, בוגדת בחבר הנוכחי עם האקס... האקס לא יודע על זה-חחחאת חיה את החיים הטובים  יא בינתי.בהצלחה,1
 595613294822052451951120330761348852, 06/10/2016 04:15, facebook, FaceBook - People&dogs, Sahar Ifergan, http://www.facebook.com/permalink.php?story_fbid=1120330761348852&id=613294822052451, מתא מטען בקליקיליה לווילה עם בריכה  גם כלב צריך מזל בחיים...#אורנה  #היחידה_שלא_בוגדת,1
 59528477563498594495897394327057402, 09/10/2016 05:34, facebook, FaceBook - Tamar Zandberg תמר זנדברג, Matan Levi, http://www.facebook.com/permalink.php?story_fbid=897394327057402&id=284775634985944, העיקר להשתטח על הקבר של עראפת את יודעת יא בוגדת עוכרת ישראל שום מילה על הפיגוע לא ממך ולא מכל החברים השמאלנים המחבקי טרוריסטים שלך תעופי לעזה,3
 19519150495785351106721226752, 10/10/2016 08:27, twitter, twitter, Shimrit B, http://twitter.com/shi_fs/statuses/785351106721226752, @amit_segal עזוב את הסיקור. בתור ישראלית/אמריקאית שחיה בארהב ומצביעה נתקלתי בישראלים שקראו לי בוגדת במדינת ישראל כי אני מצביעה קלינטון.,1
 29516645895169780446, 05/10/2016 11:32, forum, fxp-מלב אל לב, shiro_ishii, http://www.fxp.co.il/showthread.php?t=17673536&p=169780446#post169780446, הדבר שאתם הכי רוצים כרגע- פורסם במקור על ידי jagalskarmigמה קרה? עולם מטומטם שמאוכלס במטומטמים,3
 59515245847289510210870669952500, 02/10/2016 09:26, facebook, FaceBook - Chen Cohen, Tzachi Itzik Cohen, http://www.facebook.com/permalink.php?story_fbid=10210870669952500&id=1524584728, תובנה לראש השנה.נולדתי כהן. זו מתנה שמקבלים רק מאבא. למתנה הזו שהיא גם סוג של שליחות (למי שמאמין) יש מטלה חשובה. לברך. לברך את עם ישראל בברכת הכהנים.כל מי שבאמת מכיר אותי יודע שיש לי סוג של טוראט (תירוץ שלי)  יש לי פה ג'ורה  ואני מקלל כמו בהמה (כך מעידים עלי).אז השנה אני אקח החלטה. מרגע זה נתאמץ לא לקלל  וניישם את השליחות שלשמה נולדתי  ומהיום רק אברך. אם פיספסתי  אל תתביישו להעיר  גם אם תקבלו קללה כתגובה. חחח. זה ברכה מהלב.אז הנה ברכה ממני לכל עם ישראל לשנה החדשה.יברכך יהוה וישמרך. יאר יהוה פניו אליך ויחנך.ישא יהוה פניו אליך וישם לך שלום.שנה טובה ומבורכתלימור כהן שרון מימון משה טוביה מאשה טוביה מאשה טוביה סופי לוינגר Eli CohenTzachi Itzik Cohen feeling blessed with צחי איציק כהן and 7 others in Beit Lehem HaGlilit.,1
 29517495181302739, 03/10/2016 11:20, forum, tapuz - אקטואליה, מיד תועבר לעמוד, http://www.tapuz.co.il/Forums2008/ViewMsg.aspx?ForumId=54&MessageId=181302739, עשרות נרצחו ואתה מאשים יהודים בהירצחם -מה הפלא שאני מקלל אותך ? עוד יצאת בזולחצ'קונים סמולניים אנטישמים מציפים את הפורום האומלל הזה מכל הכיוונים (בעידוד ההנעלה שדוגלת בכלל בהשמדת המדינה היהודית)&nbspובשביל להרגיז אותך  אומר שאני מקווה שיהיו כמה שיותר ערבים  מתים - זה טוב ליהודים &nbspאתה יכול כמובן להמשיך לאהוב את הערבים  כמו כל סמולן בוגדני טיפוסי&nbsp&nbsp&nbsp,3
 595104229142953254951146896315353193, 28/09/2016 09:55, facebook, FaceBook - גלי צהל און-ליין, Joanna Kali, http://www.facebook.com/permalink.php?story_fbid=1146896315353193&id=104229142953254, עם כל הכבוד לזה שצריך לנהל משדר פתוח לאורך הרבה שעות  אולי כדאי לבחור את האייטמים ואת השאלות בצורה יותר חכמה. להתעקש בריאיון עם הבת של שמעון פרס לשמוע אותו מקלל שהיא מבקשת שוב ושוב שהיא לא מעוניינת ושזה לא מתאים ליום הזה זה קצת חוצה את גבולות הטעם הטוב בלשון המעטה... לא מתאים לרזי ברקאי ולא מתאים באופן כללי ליום כזה.,1
 29516670295169661175, 02/10/2016 01:43, forum, fxp-Combat Arms, Tricked, http://www.fxp.co.il/showthread.php?t=17660849&p=169661175#post169661175, כמה שעות אתם משחקים ביום?- פורסם במקור על ידי Dooooooooooooooorשמונה שעות קבוע כל יום  לא הולך לבית ספר  אמרתי למורה שהיא על הזין שלי ואני לא רוצה לעשות בגרויות כי אני משחק קומבט. אני מקלל את אימא שלי כשהיא נכנסת לחדר שלי כשהיא מפריעה לי לשחק  אין לי חברים ומתקלח פעם בשבוע.גם אני ככה בערך.. לפעמים יש גם ימים ארוכים... וזה לא כולל הפסקות אוכל..,3
